sale_id,customer_id,product_id,warehouse_id,sale_date,quantity,unit_price,discount
SALE0009355,CUST00849,PROD00087,WH011,2024-05-06,104,23.02,0.134
SALE0009356,CUST00737,PROD00070,WH002,2025-04-05,94,72.39,0.012
SALE0009357,CUST00817,PROD00187,WH002,2025-07-25,202,4.13,0.053
SALE0009358,CUST01102,PROD00226,WH012,2025-04-29,309,62.22,0.055
SALE0009359,CUST00268,PROD00049,WH001,2024-11-07,35,40.57,0.017
SALE0009360,CUST01809,PROD00291,WH007,2025-11-13,23,91.27,0.14
SALE0009361,CUST01146,PROD00019,WH001,2025-09-10,135,84.44,0.032
SALE0009362,CUST00650,PROD00096,WH006,2025-01-28,248,82.36,0.016
SALE0009363,CUST00380,PROD00179,WH001,2024-09-05,323,81.05,0.018
SALE0009364,CUST00092,PROD00208,WH002,2025-01-12,381,74.43,0.066
SALE0009365,CUST01032,PROD00025,WH004,2024-10-30,485,89.29,0.037
SALE0009366,CUST01184,PROD00150,WH001,2025-07-20,221,16.53,0.099
SALE0009367,CUST01893,PROD00148,WH007,2024-11-05,415,58.87,0.115
SALE0009368,CUST01073,PROD00095,WH010,2025-10-25,170,72.49,0.117
SALE0009369,CUST01241,PROD00270,WH004,2024-04-02,61,12.73,0.081
SALE0009370,CUST01955,PROD00190,WH002,2025-03-31,399,84.21,0.006
SALE0009371,CUST01639,PROD00020,WH007,2025-07-30,393,35.08,0.137
SALE0009372,CUST00806,PROD00157,WH011,2025-05-22,261,29.85,0.058
SALE0009373,CUST01749,PROD00136,WH002,2025-11-19,186,13.7,0.12
SALE0009374,CUST00767,PROD00261,WH006,2025-03-28,434,45.39,0.145
SALE0009375,CUST00647,PROD00295,WH006,2025-06-28,95,33.21,0.09
SALE0009376,CUST00888,PROD00176,WH011,2025-07-01,317,91.19,0.029
SALE0009377,CUST00172,PROD00294,WH004,2025-08-06,321,38.84,0.106
SALE0009378,CUST00509,PROD00148,WH007,2025-01-12,460,58.87,0.013
SALE0009379,CUST00529,PROD00147,WH004,2025-01-24,491,12.42,0.09
SALE0009380,CUST00176,PROD00242,WH004,2025-11-28,236,87.32,0.119
SALE0009381,CUST01990,PROD00270,WH003,2024-03-30,425,12.73,0.131
SALE0009382,CUST01762,PROD00227,WH010,2025-02-08,187,79.97,0.044
SALE0009383,CUST00784,PROD00208,WH001,2024-03-02,281,74.43,0.112
SALE0009384,CUST00310,PROD00221,WH001,2024-10-01,470,79.82,0.043
SALE0009385,CUST00241,PROD00221,WH001,2024-04-07,397,79.82,0.103
SALE0009386,CUST00939,PROD00217,WH010,2024-03-03,373,116.87,0.045
SALE0009387,CUST01927,PROD00226,WH006,2024-06-05,484,62.22,0.087
SALE0009388,CUST00823,PROD00192,WH006,2025-03-01,147,36.73,0.017
SALE0009389,CUST01004,PROD00257,WH009,2025-06-21,412,75.07,0.138
SALE0009390,CUST00814,PROD00099,WH011,2024-05-23,34,110.49,0.042
SALE0009391,CUST00695,PROD00251,WH006,2025-06-05,268,113.44,0.064
SALE0009392,CUST01155,PROD00266,WH003,2025-08-03,311,54.58,0.111
SALE0009393,CUST00403,PROD00257,WH009,2024-03-29,166,75.07,0.092
SALE0009394,CUST00361,PROD00110,WH001,2025-06-20,142,57.55,0.101
SALE0009395,CUST01607,PROD00222,WH009,2024-09-17,443,27.44,0.051
SALE0009396,CUST00490,PROD00089,WH001,2024-02-18,314,16.76,0.061
SALE0009397,CUST00984,PROD00128,WH004,2024-04-13,86,93.54,0.144
SALE0009398,CUST00734,PROD00101,WH010,2025-12-02,499,90.55,0.107
SALE0009399,CUST00964,PROD00021,WH007,2025-07-31,399,29.85,0.052
SALE0009400,CUST00415,PROD00028,WH003,2024-03-23,309,6.33,0.11
SALE0009401,CUST01895,PROD00260,WH010,2025-05-01,171,34.73,0.036
SALE0009402,CUST00452,PROD00051,WH003,2025-10-25,50,30.25,0.142
SALE0009403,CUST00022,PROD00001,WH007,2024-11-23,326,50.29,0.093
SALE0009404,CUST01551,PROD00237,WH009,2024-06-01,274,58.8,0.005
SALE0009405,CUST00013,PROD00273,WH010,2025-01-07,1,39.4,0.109
SALE0009406,CUST01943,PROD00241,WH008,2025-07-08,337,33.36,0.017
SALE0009407,CUST00097,PROD00029,WH004,2025-05-11,184,15.39,0.091
SALE0009408,CUST01634,PROD00191,WH008,2025-02-08,227,13.64,0.07
SALE0009409,CUST01614,PROD00279,WH012,2025-12-07,405,109.16,0.101
SALE0009410,CUST00248,PROD00109,WH001,2025-08-20,200,79.68,0.003
SALE0009411,CUST01323,PROD00046,WH005,2024-03-29,90,19.69,0.065
SALE0009412,CUST01637,PROD00258,WH007,2025-12-01,238,71.34,0.06
SALE0009413,CUST01552,PROD00028,WH008,2024-11-16,36,6.33,0.087
SALE0009414,CUST01903,PROD00258,WH005,2025-11-23,422,71.34,0.109
SALE0009415,CUST00045,PROD00172,WH003,2025-11-02,478,94.63,0.097
SALE0009416,CUST01294,PROD00260,WH010,2024-08-08,355,34.73,0.134
SALE0009417,CUST00505,PROD00226,WH005,2024-02-10,467,62.22,0.02
SALE0009418,CUST01394,PROD00024,WH012,2024-08-25,337,44.66,0.033
SALE0009419,CUST00336,PROD00087,WH005,2024-06-29,366,23.02,0.041
SALE0009420,CUST01931,PROD00036,WH004,2024-11-01,492,76.02,0.128
SALE0009421,CUST01995,PROD00143,WH009,2024-10-08,234,93.11,0.064
SALE0009422,CUST00131,PROD00101,WH007,2024-08-18,398,90.55,0.112
SALE0009423,CUST00745,PROD00287,WH008,2024-02-19,15,102.6,0.144
SALE0009424,CUST00170,PROD00043,WH006,2024-01-05,260,97.85,0.077
SALE0009425,CUST01338,PROD00200,WH010,2024-04-08,416,42.68,0.117
SALE0009426,CUST00362,PROD00066,WH006,2024-10-08,385,73.37,0.105
SALE0009427,CUST01934,PROD00128,WH004,2024-01-03,10,93.54,0.077
SALE0009428,CUST01490,PROD00212,WH012,2025-07-27,255,14.84,0.019
SALE0009429,CUST00631,PROD00059,WH007,2025-09-01,59,112.22,0.045
SALE0009430,CUST00303,PROD00195,WH005,2024-06-06,245,64.58,0.074
SALE0009431,CUST00625,PROD00247,WH007,2025-03-12,373,13.89,0.106
SALE0009432,CUST00408,PROD00237,WH002,2025-03-29,18,58.8,0.008
SALE0009433,CUST01192,PROD00010,WH008,2025-09-25,236,65.84,0.063
SALE0009434,CUST00119,PROD00194,WH008,2024-12-14,469,91.67,0.07
SALE0009435,CUST01348,PROD00295,WH006,2025-01-11,31,33.21,0.026
SALE0009436,CUST01116,PROD00285,WH011,2025-10-08,81,106.54,0.116
SALE0009437,CUST01591,PROD00007,WH010,2025-12-26,53,70.38,0.008
SALE0009438,CUST00218,PROD00188,WH004,2024-07-12,95,52.81,0.099
SALE0009439,CUST01229,PROD00293,WH005,2024-11-10,334,64.49,0.077
SALE0009440,CUST00685,PROD00066,WH002,2025-10-09,254,73.37,0.068
SALE0009441,CUST00562,PROD00264,WH001,2025-11-25,275,78.86,0.135
SALE0009442,CUST00927,PROD00079,WH007,2024-02-21,450,41.08,0.108
SALE0009443,CUST00848,PROD00206,WH007,2025-12-09,35,59.4,0.084
SALE0009444,CUST00009,PROD00183,WH006,2025-03-17,478,61.0,0.059
SALE0009445,CUST01772,PROD00031,WH006,2025-05-05,249,97.28,0.062
SALE0009446,CUST01174,PROD00182,WH003,2024-09-07,16,32.81,0.111
SALE0009447,CUST01958,PROD00225,WH003,2024-06-26,333,110.1,0.045
SALE0009448,CUST01085,PROD00081,WH001,2024-07-30,345,68.03,0.116
SALE0009449,CUST01168,PROD00253,WH008,2025-10-20,162,36.19,0.098
SALE0009450,CUST01315,PROD00227,WH002,2024-02-22,142,79.97,0.143
SALE0009451,CUST00381,PROD00243,WH007,2025-06-27,179,53.0,0.019
SALE0009452,CUST00815,PROD00158,WH006,2024-04-07,77,109.36,0.013
SALE0009453,CUST00165,PROD00113,WH012,2025-09-07,25,111.45,0.132
SALE0009454,CUST00810,PROD00018,WH009,2025-07-23,120,119.15,0.107
SALE0009455,CUST01871,PROD00076,WH007,2024-04-26,439,3.22,0.12
SALE0009456,CUST00963,PROD00153,WH009,2024-10-08,285,42.8,0.018
SALE0009457,CUST00992,PROD00219,WH007,2025-12-21,158,40.83,0.097
SALE0009458,CUST00394,PROD00032,WH002,2024-03-20,209,94.72,0.052
SALE0009459,CUST00313,PROD00242,WH007,2024-04-22,61,87.32,0.114
SALE0009460,CUST01162,PROD00092,WH001,2024-11-30,341,92.6,0.054
SALE0009461,CUST00803,PROD00161,WH007,2024-07-13,209,59.52,0.052
SALE0009462,CUST00009,PROD00197,WH001,2025-10-03,427,13.72,0.075
SALE0009463,CUST00198,PROD00201,WH001,2024-10-19,167,52.36,0.146
SALE0009464,CUST01557,PROD00210,WH010,2024-07-25,84,34.1,0.008
SALE0009465,CUST01907,PROD00032,WH003,2024-10-21,238,94.72,0.039
SALE0009466,CUST01030,PROD00014,WH008,2025-09-09,350,70.8,0.017
SALE0009467,CUST00959,PROD00040,WH011,2024-10-22,460,110.04,0.123
SALE0009468,CUST01407,PROD00006,WH004,2024-04-07,231,91.25,0.017
SALE0009469,CUST00658,PROD00080,WH002,2024-05-05,373,20.23,0.019
SALE0009470,CUST01904,PROD00087,WH006,2024-09-07,405,23.02,0.144
SALE0009471,CUST01439,PROD00059,WH001,2025-04-19,189,112.22,0.001
SALE0009472,CUST00918,PROD00262,WH002,2024-05-05,236,63.25,0.041
SALE0009473,CUST01253,PROD00183,WH002,2025-09-19,294,61.0,0.145
SALE0009474,CUST00063,PROD00201,WH008,2024-10-17,341,52.36,0.116
SALE0009475,CUST00289,PROD00001,WH001,2024-05-31,136,50.29,0.098
SALE0009476,CUST01107,PROD00056,WH003,2024-08-16,88,18.11,0.082
SALE0009477,CUST00727,PROD00291,WH010,2024-02-11,435,91.27,0.134
SALE0009478,CUST01217,PROD00059,WH010,2024-01-12,255,112.22,0.127
SALE0009479,CUST01219,PROD00036,WH005,2024-09-25,305,76.02,0.0
SALE0009480,CUST00584,PROD00222,WH001,2024-08-16,415,27.44,0.077
SALE0009481,CUST00701,PROD00154,WH007,2024-10-01,315,15.64,0.126
SALE0009482,CUST01582,PROD00096,WH009,2025-08-26,379,82.36,0.011
SALE0009483,CUST01455,PROD00167,WH012,2025-06-01,382,98.71,0.019
SALE0009484,CUST01005,PROD00125,WH008,2024-08-11,45,19.14,0.141
SALE0009485,CUST01140,PROD00164,WH003,2025-08-22,396,89.52,0.008
SALE0009486,CUST01605,PROD00073,WH008,2025-06-21,187,44.63,0.031
SALE0009487,CUST01582,PROD00214,WH011,2024-04-08,269,73.05,0.074
SALE0009488,CUST00834,PROD00026,WH007,2024-11-05,18,83.64,0.041
SALE0009489,CUST01149,PROD00052,WH007,2025-04-17,282,109.62,0.064
SALE0009490,CUST01804,PROD00060,WH012,2025-05-07,5,49.21,0.014
SALE0009491,CUST00877,PROD00044,WH010,2025-03-18,464,53.05,0.108
SALE0009492,CUST00027,PROD00003,WH004,2024-03-06,114,20.98,0.009
SALE0009493,CUST01241,PROD00236,WH006,2025-02-18,490,110.52,0.13
SALE0009494,CUST01172,PROD00175,WH010,2025-11-21,105,80.82,0.107
SALE0009495,CUST01096,PROD00277,WH002,2024-08-05,199,12.68,0.086
SALE0009496,CUST01155,PROD00160,WH008,2024-12-02,281,106.78,0.084
SALE0009497,CUST00008,PROD00107,WH012,2024-12-10,398,83.7,0.027
SALE0009498,CUST00045,PROD00210,WH005,2024-03-05,157,34.1,0.065
SALE0009499,CUST01683,PROD00118,WH005,2025-07-29,57,37.57,0.021
SALE0009500,CUST00502,PROD00122,WH006,2025-03-10,138,44.83,0.038
SALE0009501,CUST00796,PROD00271,WH002,2024-05-14,362,92.12,0.132
SALE0009502,CUST00627,PROD00057,WH001,2024-03-23,221,97.97,0.097
SALE0009503,CUST00097,PROD00299,WH011,2025-05-25,384,47.27,0.073
SALE0009504,CUST01581,PROD00279,WH010,2025-11-13,69,109.16,0.01
SALE0009505,CUST01881,PROD00228,WH008,2024-04-13,14,18.3,0.147
SALE0009506,CUST01140,PROD00040,WH009,2025-05-13,224,110.04,0.051
SALE0009507,CUST01121,PROD00198,WH007,2025-07-14,105,73.99,0.021
SALE0009508,CUST01666,PROD00006,WH005,2024-02-02,223,91.25,0.119
SALE0009509,CUST00888,PROD00174,WH003,2025-10-21,474,61.26,0.083
SALE0009510,CUST01980,PROD00088,WH003,2024-06-12,443,94.3,0.001
SALE0009511,CUST00787,PROD00112,WH001,2025-10-02,189,70.79,0.025
SALE0009512,CUST01236,PROD00220,WH009,2024-07-17,319,11.4,0.061
SALE0009513,CUST00499,PROD00083,WH012,2025-03-31,319,7.82,0.137
SALE0009514,CUST00356,PROD00287,WH010,2025-10-18,66,102.6,0.01
SALE0009515,CUST01937,PROD00128,WH006,2025-10-06,111,93.54,0.036
SALE0009516,CUST00234,PROD00082,WH011,2024-01-04,360,63.13,0.134
SALE0009517,CUST01192,PROD00176,WH011,2025-01-31,398,91.19,0.064
SALE0009518,CUST00565,PROD00288,WH006,2024-02-04,211,67.67,0.107
SALE0009519,CUST00112,PROD00171,WH006,2025-10-06,376,93.24,0.053
SALE0009520,CUST01703,PROD00289,WH007,2024-01-24,316,15.65,0.002
SALE0009521,CUST00917,PROD00235,WH004,2025-02-01,52,16.94,0.14
SALE0009522,CUST01086,PROD00176,WH001,2024-03-08,18,91.19,0.074
SALE0009523,CUST00427,PROD00030,WH005,2024-05-30,219,23.21,0.072
SALE0009524,CUST01998,PROD00254,WH007,2025-03-14,494,62.93,0.14
SALE0009525,CUST01367,PROD00300,WH003,2024-01-13,263,89.56,0.113
SALE0009526,CUST01643,PROD00001,WH010,2024-10-02,484,50.29,0.118
SALE0009527,CUST00697,PROD00039,WH007,2024-10-12,183,4.76,0.091
SALE0009528,CUST00407,PROD00271,WH002,2025-08-16,274,92.12,0.102
SALE0009529,CUST01547,PROD00029,WH008,2025-05-04,223,15.39,0.036
SALE0009530,CUST00416,PROD00096,WH011,2024-03-09,181,82.36,0.02
SALE0009531,CUST00285,PROD00075,WH006,2025-01-25,417,87.82,0.007
SALE0009532,CUST00846,PROD00293,WH010,2024-01-22,469,64.49,0.138
SALE0009533,CUST01189,PROD00171,WH007,2024-05-02,500,93.24,0.083
SALE0009534,CUST01975,PROD00207,WH011,2024-05-12,444,45.59,0.069
SALE0009535,CUST01391,PROD00058,WH008,2024-12-13,317,78.95,0.075
SALE0009536,CUST01637,PROD00121,WH009,2025-04-19,379,98.68,0.029
SALE0009537,CUST00490,PROD00246,WH005,2025-02-10,451,7.69,0.042
SALE0009538,CUST00995,PROD00018,WH006,2024-05-19,229,119.15,0.021
SALE0009539,CUST01246,PROD00123,WH012,2025-05-09,333,102.92,0.03
SALE0009540,CUST00008,PROD00183,WH007,2024-12-21,183,61.0,0.073
SALE0009541,CUST00873,PROD00195,WH010,2025-07-20,392,64.58,0.024
SALE0009542,CUST01000,PROD00096,WH011,2024-08-27,80,82.36,0.094
SALE0009543,CUST00801,PROD00009,WH008,2025-05-29,423,69.11,0.121
SALE0009544,CUST00715,PROD00136,WH001,2025-12-14,104,13.7,0.097
SALE0009545,CUST00451,PROD00221,WH012,2025-01-29,207,79.82,0.019
SALE0009546,CUST01068,PROD00217,WH011,2024-01-09,168,116.87,0.129
SALE0009547,CUST01003,PROD00224,WH001,2024-05-05,231,90.07,0.083
SALE0009548,CUST00373,PROD00124,WH011,2024-09-20,142,56.89,0.035
SALE0009549,CUST01091,PROD00041,WH011,2025-03-18,7,69.21,0.056
SALE0009550,CUST01484,PROD00260,WH010,2025-11-24,188,34.73,0.063
SALE0009551,CUST01723,PROD00207,WH002,2024-12-09,98,45.59,0.142
SALE0009552,CUST01906,PROD00212,WH003,2025-01-01,166,14.84,0.09
SALE0009553,CUST01539,PROD00125,WH006,2025-12-24,433,19.14,0.051
SALE0009554,CUST01322,PROD00061,WH005,2025-07-06,433,77.3,0.121
SALE0009555,CUST01447,PROD00093,WH012,2025-04-03,416,73.11,0.108
SALE0009556,CUST00121,PROD00017,WH002,2025-04-19,87,21.81,0.012
SALE0009557,CUST01240,PROD00206,WH006,2024-06-06,495,59.4,0.104
SALE0009558,CUST00902,PROD00128,WH004,2024-11-10,183,93.54,0.006
SALE0009559,CUST01030,PROD00278,WH012,2024-09-21,229,20.76,0.124
SALE0009560,CUST01641,PROD00020,WH004,2024-10-22,437,35.08,0.086
SALE0009561,CUST01929,PROD00206,WH004,2025-07-27,256,59.4,0.077
SALE0009562,CUST01257,PROD00203,WH008,2024-12-21,475,105.67,0.024
SALE0009563,CUST01122,PROD00297,WH012,2025-10-29,263,113.46,0.133
SALE0009564,CUST00958,PROD00013,WH009,2024-06-05,353,116.98,0.021
SALE0009565,CUST01122,PROD00161,WH012,2024-05-26,125,59.52,0.132
SALE0009566,CUST01468,PROD00273,WH003,2025-03-22,36,39.4,0.092
SALE0009567,CUST00873,PROD00277,WH007,2024-05-11,462,12.68,0.065
SALE0009568,CUST01862,PROD00215,WH003,2024-02-07,302,13.32,0.043
SALE0009569,CUST01738,PROD00273,WH008,2025-02-04,135,39.4,0.096
SALE0009570,CUST00339,PROD00056,WH009,2025-05-02,351,18.11,0.028
SALE0009571,CUST00314,PROD00284,WH005,2025-10-25,478,9.82,0.053
SALE0009572,CUST00422,PROD00239,WH003,2025-01-05,235,46.63,0.028
SALE0009573,CUST01872,PROD00283,WH004,2024-09-03,210,53.61,0.026
SALE0009574,CUST01835,PROD00114,WH007,2025-05-13,305,48.16,0.125
SALE0009575,CUST00732,PROD00074,WH009,2024-09-15,189,10.46,0.131
SALE0009576,CUST00611,PROD00236,WH005,2025-03-29,7,110.52,0.133
SALE0009577,CUST01169,PROD00057,WH008,2025-07-11,248,97.97,0.085
SALE0009578,CUST01298,PROD00057,WH005,2025-10-18,317,97.97,0.133
SALE0009579,CUST01692,PROD00051,WH011,2024-01-16,42,30.25,0.063
SALE0009580,CUST01966,PROD00144,WH011,2024-11-09,94,57.31,0.005
SALE0009581,CUST01311,PROD00095,WH007,2024-08-10,462,72.49,0.097
SALE0009582,CUST00633,PROD00131,WH011,2025-04-26,307,28.96,0.072
SALE0009583,CUST00097,PROD00285,WH001,2025-10-15,237,106.54,0.144
SALE0009584,CUST00223,PROD00249,WH003,2025-02-06,169,45.8,0.053
SALE0009585,CUST00205,PROD00014,WH003,2024-04-30,30,70.8,0.039
SALE0009586,CUST01642,PROD00215,WH011,2024-11-17,308,13.32,0.139
SALE0009587,CUST00873,PROD00029,WH005,2024-09-12,329,15.39,0.146
SALE0009588,CUST00117,PROD00292,WH006,2024-04-14,393,39.7,0.007
SALE0009589,CUST01569,PROD00066,WH011,2024-05-26,30,73.37,0.019
SALE0009590,CUST01649,PROD00041,WH001,2024-07-28,87,69.21,0.021
SALE0009591,CUST00641,PROD00147,WH003,2024-06-28,153,12.42,0.032
SALE0009592,CUST01986,PROD00156,WH009,2024-05-22,85,20.06,0.147
SALE0009593,CUST00343,PROD00298,WH001,2025-07-26,243,76.11,0.024
SALE0009594,CUST01743,PROD00242,WH002,2024-04-24,450,87.32,0.148
SALE0009595,CUST01930,PROD00051,WH007,2024-06-01,128,30.25,0.123
SALE0009596,CUST01236,PROD00089,WH002,2024-09-06,84,16.76,0.031
SALE0009597,CUST01739,PROD00226,WH010,2024-05-08,141,62.22,0.081
SALE0009598,CUST01358,PROD00282,WH002,2025-07-18,192,77.3,0.004
SALE0009599,CUST00220,PROD00177,WH010,2025-08-29,54,86.61,0.054
SALE0009600,CUST01131,PROD00109,WH001,2024-01-17,172,79.68,0.092
SALE0009601,CUST01918,PROD00267,WH007,2024-11-25,389,48.92,0.139
SALE0009602,CUST01374,PROD00212,WH012,2025-06-12,488,14.84,0.01
SALE0009603,CUST01656,PROD00162,WH011,2024-12-25,179,35.45,0.088
SALE0009604,CUST00468,PROD00075,WH006,2024-10-18,247,87.82,0.057
SALE0009605,CUST00580,PROD00001,WH004,2024-07-17,281,50.29,0.115
SALE0009606,CUST00887,PROD00131,WH012,2025-04-06,63,28.96,0.112
SALE0009607,CUST00063,PROD00093,WH007,2024-02-04,492,73.11,0.016
SALE0009608,CUST01371,PROD00294,WH011,2024-04-17,226,38.84,0.132
SALE0009609,CUST00388,PROD00299,WH004,2024-12-28,23,47.27,0.07
SALE0009610,CUST00314,PROD00190,WH001,2024-08-28,210,84.21,0.073
SALE0009611,CUST01183,PROD00008,WH008,2025-12-31,408,17.6,0.053
SALE0009612,CUST00129,PROD00231,WH003,2025-09-13,361,8.08,0.027
SALE0009613,CUST00403,PROD00177,WH001,2024-12-26,97,86.61,0.089
SALE0009614,CUST01928,PROD00068,WH007,2024-09-14,384,28.03,0.008
SALE0009615,CUST00776,PROD00165,WH004,2024-07-28,394,50.38,0.04
SALE0009616,CUST01647,PROD00129,WH011,2025-07-05,181,54.56,0.091
SALE0009617,CUST00726,PROD00299,WH006,2024-01-01,282,47.27,0.067
SALE0009618,CUST00004,PROD00142,WH002,2025-10-29,52,25.64,0.03
SALE0009619,CUST00680,PROD00061,WH003,2024-09-23,324,77.3,0.139
SALE0009620,CUST00588,PROD00019,WH001,2025-09-05,234,84.44,0.103
SALE0009621,CUST00831,PROD00005,WH005,2024-04-17,221,8.06,0.083
SALE0009622,CUST00260,PROD00291,WH007,2024-03-13,354,91.27,0.023
SALE0009623,CUST01908,PROD00135,WH001,2024-01-20,341,90.81,0.01
SALE0009624,CUST00654,PROD00125,WH006,2024-11-01,409,19.14,0.06
SALE0009625,CUST00825,PROD00162,WH002,2025-12-27,130,35.45,0.098
SALE0009626,CUST01009,PROD00300,WH006,2024-03-20,162,89.56,0.141
SALE0009627,CUST01064,PROD00027,WH005,2025-04-13,170,3.26,0.09
SALE0009628,CUST01118,PROD00145,WH004,2025-08-30,323,107.37,0.129
SALE0009629,CUST00983,PROD00027,WH009,2025-04-27,79,3.26,0.127
SALE0009630,CUST01290,PROD00178,WH011,2025-07-11,26,10.53,0.078
SALE0009631,CUST00793,PROD00119,WH005,2025-02-07,312,6.52,0.081
SALE0009632,CUST01848,PROD00236,WH001,2024-01-09,11,110.52,0.15
SALE0009633,CUST00500,PROD00058,WH007,2025-09-11,357,78.95,0.069
SALE0009634,CUST01425,PROD00254,WH004,2024-11-06,28,62.93,0.06
SALE0009635,CUST01745,PROD00077,WH007,2025-03-12,347,65.12,0.016
SALE0009636,CUST00280,PROD00003,WH004,2025-08-31,348,20.98,0.064
SALE0009637,CUST01713,PROD00244,WH005,2025-01-08,114,64.19,0.065
SALE0009638,CUST01063,PROD00052,WH010,2025-01-19,145,109.62,0.084
SALE0009639,CUST00623,PROD00198,WH001,2025-11-22,335,73.99,0.094
SALE0009640,CUST01549,PROD00005,WH004,2025-03-14,392,8.06,0.039
SALE0009641,CUST00503,PROD00273,WH004,2025-12-10,345,39.4,0.035
SALE0009642,CUST00314,PROD00255,WH005,2025-10-15,91,75.06,0.074
SALE0009643,CUST00575,PROD00242,WH012,2025-11-21,453,87.32,0.058
SALE0009644,CUST01775,PROD00023,WH011,2024-04-06,73,111.16,0.115
SALE0009645,CUST00742,PROD00038,WH012,2025-12-08,407,38.9,0.071
SALE0009646,CUST01362,PROD00245,WH006,2025-06-05,384,15.09,0.032
SALE0009647,CUST01283,PROD00123,WH004,2024-06-20,174,102.92,0.016
SALE0009648,CUST01804,PROD00222,WH001,2024-06-26,285,27.44,0.06
SALE0009649,CUST01890,PROD00029,WH006,2024-05-14,136,15.39,0.044
SALE0009650,CUST00692,PROD00144,WH004,2024-09-22,17,57.31,0.039
SALE0009651,CUST01475,PROD00131,WH003,2025-02-20,37,28.96,0.127
SALE0009652,CUST00807,PROD00258,WH007,2024-07-06,317,71.34,0.066
SALE0009653,CUST01022,PROD00178,WH006,2025-11-27,19,10.53,0.015
SALE0009654,CUST00211,PROD00293,WH002,2025-08-26,104,64.49,0.093
SALE0009655,CUST00166,PROD00206,WH006,2024-04-13,456,59.4,0.089
SALE0009656,CUST01953,PROD00080,WH008,2025-07-27,106,20.23,0.145
SALE0009657,CUST01997,PROD00252,WH006,2024-05-06,329,23.56,0.006
SALE0009658,CUST01798,PROD00135,WH012,2025-09-02,317,90.81,0.005
SALE0009659,CUST00543,PROD00160,WH003,2025-06-05,188,106.78,0.056
SALE0009660,CUST01752,PROD00250,WH003,2024-05-30,388,107.89,0.048
SALE0009661,CUST01316,PROD00028,WH002,2024-03-06,187,6.33,0.082
SALE0009662,CUST01175,PROD00266,WH003,2024-05-13,429,54.58,0.071
SALE0009663,CUST00180,PROD00021,WH003,2025-01-30,182,29.85,0.117
SALE0009664,CUST01853,PROD00196,WH008,2025-08-19,72,32.11,0.094
SALE0009665,CUST01571,PROD00198,WH007,2024-08-22,268,73.99,0.148
SALE0009666,CUST00637,PROD00211,WH012,2025-07-21,45,97.56,0.003
SALE0009667,CUST01759,PROD00104,WH001,2025-06-15,45,89.15,0.068
SALE0009668,CUST01444,PROD00246,WH003,2024-09-15,397,7.69,0.017
SALE0009669,CUST01622,PROD00062,WH001,2024-08-06,191,61.28,0.142
SALE0009670,CUST01583,PROD00172,WH012,2025-12-14,190,94.63,0.132
SALE0009671,CUST00238,PROD00117,WH007,2024-08-31,385,85.92,0.149
SALE0009672,CUST00016,PROD00018,WH004,2025-05-01,454,119.15,0.053
SALE0009673,CUST01289,PROD00073,WH003,2024-12-28,393,44.63,0.079
SALE0009674,CUST00743,PROD00287,WH009,2024-04-19,428,102.6,0.065
SALE0009675,CUST01027,PROD00248,WH010,2025-08-17,1,60.65,0.108
SALE0009676,CUST01514,PROD00279,WH012,2024-11-13,25,109.16,0.062
SALE0009677,CUST01297,PROD00291,WH008,2024-11-30,66,91.27,0.124
SALE0009678,CUST00753,PROD00033,WH007,2025-03-17,491,118.37,0.057
SALE0009679,CUST01586,PROD00181,WH009,2025-05-30,232,29.49,0.012
SALE0009680,CUST00098,PROD00186,WH011,2024-09-03,343,48.01,0.028
SALE0009681,CUST01752,PROD00230,WH011,2024-06-07,292,50.4,0.093
SALE0009682,CUST00490,PROD00127,WH011,2024-10-08,341,69.27,0.086
SALE0009683,CUST01192,PROD00090,WH002,2025-06-13,104,103.21,0.093
SALE0009684,CUST00520,PROD00291,WH009,2024-01-30,453,91.27,0.05
SALE0009685,CUST01036,PROD00275,WH002,2025-11-30,190,50.24,0.14
SALE0009686,CUST00916,PROD00122,WH005,2024-09-30,251,44.83,0.142
SALE0009687,CUST01783,PROD00222,WH011,2024-11-24,103,27.44,0.121
SALE0009688,CUST01664,PROD00234,WH010,2024-06-18,65,93.42,0.1
SALE0009689,CUST00795,PROD00146,WH010,2025-12-25,222,51.56,0.01
SALE0009690,CUST00881,PROD00001,WH008,2025-05-25,301,50.29,0.125
SALE0009691,CUST01780,PROD00191,WH002,2025-10-21,284,13.64,0.085
SALE0009692,CUST00331,PROD00082,WH011,2025-09-09,477,63.13,0.089
SALE0009693,CUST00342,PROD00193,WH007,2024-12-02,489,37.92,0.061
SALE0009694,CUST00425,PROD00131,WH010,2025-04-19,118,28.96,0.089
SALE0009695,CUST00829,PROD00110,WH005,2024-12-06,310,57.55,0.084
SALE0009696,CUST01919,PROD00034,WH010,2025-02-11,3,25.04,0.027
SALE0009697,CUST00806,PROD00140,WH008,2025-07-09,401,56.32,0.138
SALE0009698,CUST01241,PROD00135,WH011,2024-02-21,131,90.81,0.14
SALE0009699,CUST01473,PROD00035,WH009,2025-09-24,165,105.13,0.016
SALE0009700,CUST00515,PROD00210,WH004,2024-01-17,113,34.1,0.056
SALE0009701,CUST01978,PROD00187,WH006,2025-07-19,65,4.13,0.135
SALE0009702,CUST01902,PROD00268,WH004,2025-04-17,98,44.87,0.003
