purchase_id,supplier_id,product_id,warehouse_id,order_date,expected_date,received_date,quantity,unit_cost
PO006443,SUP0071,PROD00118,WH009,2025-09-02,2025-09-16,2025-09-13,2060,25.06
PO006444,SUP0072,PROD00089,WH007,2025-04-29,2025-05-11,2025-05-22,156,77.48
PO006445,SUP0070,PROD00229,WH008,2025-05-23,2025-06-22,2025-06-21,3906,53.79
PO006446,SUP0029,PROD00097,WH012,2024-10-24,2024-11-23,2024-12-01,2324,68.27
PO006447,SUP0042,PROD00109,WH010,2024-06-12,2024-06-21,2024-06-22,1861,36.36
PO006448,SUP0018,PROD00136,WH003,2025-01-10,2025-02-03,2025-02-04,2959,66.07
PO006449,SUP0062,PROD00231,WH003,2025-10-14,2025-11-12,2025-11-24,3745,10.98
PO006450,SUP0047,PROD00229,WH011,2024-09-24,2024-10-13,2024-10-18,2787,53.17
PO006451,SUP0014,PROD00267,WH009,2025-07-02,2025-07-08,2025-07-10,2830,12.98
PO006452,SUP0013,PROD00145,WH009,2024-03-14,2024-03-24,2024-03-23,2541,59.82
PO006453,SUP0030,PROD00194,WH004,2025-05-22,2025-06-09,2025-06-07,4361,73.3
PO006454,SUP0051,PROD00274,WH008,2024-03-13,2024-03-25,2024-04-09,4450,37.39
PO006455,SUP0023,PROD00009,WH012,2024-11-03,2024-11-24,2024-11-30,2347,52.77
PO006456,SUP0076,PROD00287,WH004,2024-07-17,2024-08-05,2024-08-12,3028,73.99
PO006457,SUP0077,PROD00160,WH008,2024-05-09,2024-06-04,2024-06-17,3899,56.9
PO006458,SUP0074,PROD00126,WH011,2025-07-25,2025-07-31,2025-08-09,4841,68.43
PO006459,SUP0044,PROD00124,WH003,2025-09-06,2025-09-16,2025-09-29,457,48.51
PO006460,SUP0040,PROD00209,WH002,2025-05-01,2025-05-10,2025-05-17,3448,31.88
PO006461,SUP0076,PROD00149,WH007,2024-05-30,2024-06-26,2024-07-08,3656,37.86
PO006462,SUP0068,PROD00035,WH009,2025-10-30,2025-11-24,2025-12-05,4675,62.85
PO006463,SUP0028,PROD00213,WH012,2024-07-24,2024-08-14,2024-08-24,652,61.5
PO006464,SUP0042,PROD00149,WH011,2024-06-27,2024-07-09,2024-07-24,2697,6.01
PO006465,SUP0018,PROD00034,WH002,2024-07-15,2024-08-14,2024-08-29,4599,48.41
PO006466,SUP0023,PROD00118,WH011,2024-03-29,2024-04-13,2024-04-24,2731,53.27
PO006467,SUP0012,PROD00144,WH008,2025-03-09,2025-04-03,2025-04-01,1761,11.94
PO006468,SUP0074,PROD00217,WH003,2024-07-01,2024-07-21,2024-08-02,3295,54.04
PO006469,SUP0065,PROD00299,WH007,2024-07-27,2024-08-22,2024-08-25,2902,35.69
PO006470,SUP0080,PROD00253,WH011,2025-05-07,2025-05-21,2025-06-05,3817,10.16
PO006471,SUP0062,PROD00284,WH011,2024-05-09,2024-06-01,2024-05-31,1269,45.0
PO006472,SUP0003,PROD00023,WH009,2025-10-26,2025-11-25,2025-11-26,1020,31.88
PO006473,SUP0013,PROD00131,WH003,2024-01-13,2024-01-18,2024-01-15,4143,11.94
PO006474,SUP0077,PROD00030,WH007,2025-09-25,2025-10-13,2025-10-23,1502,54.64
PO006475,SUP0042,PROD00251,WH006,2024-04-15,2024-04-30,2024-04-29,4811,77.48
PO006476,SUP0033,PROD00299,WH001,2025-01-09,2025-01-24,2025-01-24,4638,15.09
PO006477,SUP0057,PROD00051,WH011,2025-08-04,2025-08-31,2025-09-09,124,42.48
PO006478,SUP0002,PROD00001,WH012,2025-12-07,2026-01-02,2026-01-15,2182,12.21
PO006479,SUP0066,PROD00248,WH003,2025-11-28,2025-12-23,2025-12-31,2245,43.85
PO006480,SUP0062,PROD00151,WH012,2024-04-08,2024-04-18,2024-04-20,4836,21.66
PO006481,SUP0045,PROD00066,WH010,2025-08-16,2025-09-02,2025-09-12,2446,59.39
PO006482,SUP0006,PROD00177,WH002,2025-08-09,2025-08-30,2025-09-02,3750,2.75
PO006483,SUP0060,PROD00080,WH012,2024-07-10,2024-07-18,2024-08-02,2728,33.86
PO006484,SUP0028,PROD00132,WH004,2024-11-20,2024-11-27,2024-11-29,1935,45.48
PO006485,SUP0056,PROD00238,WH006,2025-12-26,2026-01-10,2026-01-14,3675,15.24
PO006486,SUP0064,PROD00228,WH004,2025-04-11,2025-05-07,2025-05-19,2063,45.0
PO006487,SUP0050,PROD00172,WH009,2025-01-01,2025-01-29,2025-01-30,3959,75.64
PO006488,SUP0027,PROD00036,WH001,2024-11-13,2024-11-28,2024-11-26,2463,13.89
PO006489,SUP0057,PROD00048,WH005,2024-05-23,2024-06-19,2024-07-04,18,7.34
PO006490,SUP0010,PROD00094,WH009,2025-01-18,2025-02-07,2025-02-19,254,12.4
PO006491,SUP0011,PROD00296,WH010,2024-08-03,2024-09-02,2024-09-12,298,73.3
PO006492,SUP0051,PROD00202,WH012,2024-12-26,2025-01-15,2025-01-20,3387,53.79
PO006493,SUP0035,PROD00243,WH003,2024-11-19,2024-12-13,2024-12-25,748,28.22
PO006494,SUP0022,PROD00149,WH004,2024-01-15,2024-02-03,2024-02-03,3026,69.03
PO006495,SUP0065,PROD00126,WH012,2024-08-04,2024-08-21,2024-08-31,423,25.06
PO006496,SUP0045,PROD00101,WH007,2025-05-06,2025-05-17,2025-05-18,4702,9.58
PO006497,SUP0047,PROD00167,WH009,2025-06-30,2025-07-16,2025-07-17,3659,52.04
PO006498,SUP0063,PROD00106,WH006,2024-07-01,2024-07-29,2024-08-07,96,21.53
PO006499,SUP0012,PROD00029,WH011,2024-09-26,2024-10-16,2024-10-30,4099,12.21
PO006500,SUP0029,PROD00153,WH008,2025-04-11,2025-04-21,2025-05-04,3172,34.36
PO006501,SUP0010,PROD00094,WH011,2025-09-03,2025-09-16,2025-09-26,3113,34.36
PO006502,SUP0079,PROD00105,WH011,2025-06-02,2025-06-09,2025-06-14,3326,46.35
PO006503,SUP0014,PROD00294,WH007,2025-06-25,2025-07-21,2025-07-25,1452,36.36
PO006504,SUP0051,PROD00153,WH005,2025-04-11,2025-04-30,2025-05-07,1836,10.07
PO006505,SUP0075,PROD00164,WH002,2024-10-31,2024-11-23,2024-11-21,4967,38.62
PO006506,SUP0052,PROD00112,WH001,2024-05-23,2024-06-07,2024-06-16,515,42.48
PO006507,SUP0026,PROD00200,WH003,2024-04-20,2024-05-15,2024-05-24,977,13.89
PO006508,SUP0046,PROD00040,WH007,2024-08-19,2024-09-18,2024-09-16,2131,69.05
PO006509,SUP0066,PROD00237,WH012,2025-11-21,2025-11-27,2025-12-08,464,79.76
PO006510,SUP0014,PROD00047,WH004,2025-08-06,2025-08-20,2025-09-02,2991,75.43
PO006511,SUP0061,PROD00127,WH010,2025-12-22,2026-01-20,2026-01-23,3414,62.85
PO006512,SUP0062,PROD00084,WH010,2025-08-14,2025-08-30,2025-09-01,2606,68.77
PO006513,SUP0051,PROD00226,WH008,2025-05-14,2025-06-06,2025-06-20,3850,23.55
PO006514,SUP0043,PROD00185,WH005,2025-08-17,2025-09-13,2025-09-11,4243,70.19
PO006515,SUP0005,PROD00243,WH002,2025-07-07,2025-07-30,2025-08-14,1502,74.46
PO006516,SUP0078,PROD00197,WH010,2024-09-29,2024-10-26,2024-11-10,4936,56.82
PO006517,SUP0038,PROD00282,WH003,2025-12-03,2025-12-11,2025-12-18,3927,69.81
PO006518,SUP0017,PROD00294,WH004,2024-06-21,2024-06-26,2024-06-24,1786,72.62
PO006519,SUP0028,PROD00066,WH007,2024-01-07,2024-02-05,2024-02-05,4182,58.35
PO006520,SUP0061,PROD00135,WH007,2024-06-03,2024-06-26,2024-06-29,171,22.63
PO006521,SUP0032,PROD00223,WH009,2025-06-05,2025-06-15,2025-06-14,4398,46.91
PO006522,SUP0047,PROD00256,WH008,2025-06-29,2025-07-13,2025-07-12,694,39.8
PO006523,SUP0078,PROD00035,WH009,2025-07-01,2025-07-28,2025-07-29,2188,37.38
PO006524,SUP0009,PROD00181,WH007,2025-06-01,2025-06-11,2025-06-19,706,33.05
PO006525,SUP0047,PROD00173,WH009,2024-08-02,2024-08-22,2024-09-01,4925,54.04
PO006526,SUP0029,PROD00189,WH006,2024-05-13,2024-05-23,2024-05-24,1072,4.55
PO006527,SUP0042,PROD00285,WH008,2024-10-11,2024-11-07,2024-11-21,221,8.58
PO006528,SUP0001,PROD00078,WH003,2024-05-05,2024-05-23,2024-05-26,4490,18.01
PO006529,SUP0078,PROD00115,WH004,2025-03-14,2025-04-12,2025-04-14,2933,34.33
PO006530,SUP0057,PROD00270,WH010,2025-11-16,2025-11-25,2025-12-09,4088,33.05
PO006531,SUP0025,PROD00180,WH010,2024-05-31,2024-06-08,2024-06-16,3368,11.35
PO006532,SUP0021,PROD00211,WH009,2024-11-26,2024-12-10,2024-12-22,2547,59.9
PO006533,SUP0035,PROD00212,WH005,2025-06-21,2025-07-19,2025-07-31,2958,59.39
PO006534,SUP0059,PROD00078,WH009,2025-01-17,2025-02-01,2025-01-30,2020,25.33
PO006535,SUP0016,PROD00282,WH006,2024-04-24,2024-05-02,2024-04-29,413,26.49
PO006536,SUP0007,PROD00277,WH008,2025-04-26,2025-05-17,2025-05-31,2599,16.83
PO006537,SUP0045,PROD00014,WH012,2024-10-10,2024-10-27,2024-11-02,2782,38.89
PO006538,SUP0002,PROD00164,WH009,2024-03-15,2024-04-06,2024-04-06,96,12.4
PO006539,SUP0072,PROD00285,WH011,2024-06-14,2024-06-22,2024-06-19,3454,75.93
PO006540,SUP0034,PROD00130,WH008,2024-07-07,2024-07-27,2024-08-08,3575,12.98
PO006541,SUP0028,PROD00229,WH009,2024-03-18,2024-03-25,2024-04-09,4499,33.1
PO006542,SUP0025,PROD00197,WH011,2025-08-24,2025-09-11,2025-09-20,2432,57.19
PO006543,SUP0032,PROD00113,WH004,2025-11-18,2025-12-05,2025-12-12,2470,34.33
PO006544,SUP0036,PROD00294,WH007,2024-01-21,2024-02-09,2024-02-20,1884,31.72
PO006545,SUP0074,PROD00076,WH003,2025-07-19,2025-07-30,2025-08-11,3535,30.53
PO006546,SUP0015,PROD00039,WH006,2024-07-02,2024-07-12,2024-07-25,14,2.75
PO006547,SUP0063,PROD00149,WH004,2024-08-09,2024-08-19,2024-08-22,4510,2.46
PO006548,SUP0032,PROD00148,WH006,2024-11-23,2024-12-18,2024-12-30,421,75.35
PO006549,SUP0015,PROD00149,WH001,2024-06-27,2024-07-12,2024-07-14,2627,10.95
PO006550,SUP0033,PROD00243,WH003,2024-04-21,2024-05-16,2024-05-13,3423,49.79
PO006551,SUP0073,PROD00219,WH003,2025-12-26,2025-12-31,2026-01-12,4885,21.55
PO006552,SUP0046,PROD00250,WH008,2024-02-28,2024-03-06,2024-03-11,1945,76.94
PO006553,SUP0003,PROD00293,WH009,2024-11-22,2024-12-10,2024-12-19,2607,10.95
PO006554,SUP0078,PROD00286,WH002,2025-09-12,2025-10-05,2025-10-05,3606,30.67
PO006555,SUP0063,PROD00119,WH007,2025-10-30,2025-11-28,2025-12-04,3580,78.75
PO006556,SUP0079,PROD00226,WH011,2024-07-09,2024-07-25,2024-07-28,4341,56.82
PO006557,SUP0068,PROD00231,WH005,2024-07-18,2024-08-08,2024-08-16,4154,45.4
PO006558,SUP0047,PROD00232,WH002,2024-11-07,2024-12-05,2024-12-13,2014,35.48
PO006559,SUP0033,PROD00135,WH005,2025-12-08,2025-12-16,2025-12-30,4932,29.38
PO006560,SUP0056,PROD00125,WH010,2024-02-04,2024-02-21,2024-02-20,2632,19.07
PO006561,SUP0062,PROD00129,WH008,2025-01-13,2025-01-23,2025-01-30,3915,35.25
PO006562,SUP0031,PROD00225,WH011,2025-01-21,2025-02-10,2025-02-15,1302,60.85
PO006563,SUP0029,PROD00260,WH005,2024-08-24,2024-08-31,2024-09-01,4230,10.16
PO006564,SUP0048,PROD00197,WH002,2025-09-07,2025-09-26,2025-10-07,676,19.27
PO006565,SUP0067,PROD00241,WH006,2025-06-02,2025-06-24,2025-07-09,3068,35.25
PO006566,SUP0069,PROD00114,WH003,2024-10-09,2024-10-29,2024-11-13,1545,56.38
PO006567,SUP0004,PROD00031,WH006,2024-01-01,2024-01-25,2024-01-23,4836,78.14
PO006568,SUP0037,PROD00180,WH012,2025-12-31,2026-01-05,2026-01-12,938,67.93
PO006569,SUP0049,PROD00165,WH009,2025-04-08,2025-04-27,2025-05-01,2994,11.53
PO006570,SUP0042,PROD00291,WH002,2024-08-17,2024-08-31,2024-08-29,4692,15.09
PO006571,SUP0039,PROD00095,WH005,2024-06-20,2024-07-02,2024-07-07,3358,41.04
PO006572,SUP0014,PROD00069,WH004,2024-03-27,2024-04-05,2024-04-17,1929,45.0
PO006573,SUP0053,PROD00173,WH004,2025-07-06,2025-07-18,2025-07-16,1666,24.88
PO006574,SUP0048,PROD00242,WH006,2024-05-02,2024-05-18,2024-05-21,4804,49.79
PO006575,SUP0003,PROD00293,WH007,2024-10-24,2024-11-19,2024-12-03,1291,60.66
PO006576,SUP0016,PROD00207,WH001,2025-11-20,2025-12-11,2025-12-13,4313,77.25
PO006577,SUP0063,PROD00167,WH011,2025-07-28,2025-08-17,2025-08-31,3865,76.2
PO006578,SUP0019,PROD00244,WH004,2025-04-28,2025-05-19,2025-06-02,3819,3.85
PO006579,SUP0007,PROD00241,WH008,2024-06-13,2024-07-01,2024-07-05,1808,52.04
PO006580,SUP0032,PROD00224,WH007,2025-11-29,2025-12-22,2026-01-04,3384,43.43
PO006581,SUP0064,PROD00292,WH008,2025-01-17,2025-01-22,2025-02-06,4132,35.48
PO006582,SUP0043,PROD00006,WH001,2024-07-27,2024-08-26,2024-09-02,2404,62.15
PO006583,SUP0006,PROD00228,WH012,2025-03-07,2025-03-20,2025-03-28,1160,33.24
PO006584,SUP0021,PROD00014,WH011,2025-01-23,2025-02-16,2025-02-25,679,31.56
PO006585,SUP0079,PROD00119,WH012,2025-07-13,2025-07-18,2025-07-29,1500,76.2
PO006586,SUP0052,PROD00183,WH003,2024-08-11,2024-09-07,2024-09-08,3685,69.81
PO006587,SUP0045,PROD00149,WH007,2024-01-03,2024-01-24,2024-01-26,1956,37.22
PO006588,SUP0080,PROD00156,WH011,2025-01-06,2025-01-11,2025-01-18,652,48.5
PO006589,SUP0055,PROD00256,WH002,2025-11-17,2025-12-15,2025-12-23,564,15.99
PO006590,SUP0041,PROD00105,WH010,2025-03-21,2025-04-09,2025-04-20,4524,58.63
PO006591,SUP0022,PROD00143,WH011,2025-09-02,2025-10-01,2025-10-12,2596,18.01
PO006592,SUP0076,PROD00284,WH008,2024-04-25,2024-05-17,2024-05-16,290,62.15
PO006593,SUP0039,PROD00004,WH008,2024-09-26,2024-10-17,2024-10-30,2707,2.75
PO006594,SUP0026,PROD00282,WH001,2025-03-22,2025-04-18,2025-04-25,2996,2.46
PO006595,SUP0044,PROD00245,WH003,2025-01-02,2025-01-13,2025-01-22,3593,50.79
PO006596,SUP0080,PROD00190,WH001,2024-09-09,2024-09-30,2024-10-03,3724,18.88
PO006597,SUP0045,PROD00043,WH004,2024-11-12,2024-12-10,2024-12-07,382,57.19
PO006598,SUP0058,PROD00094,WH002,2025-02-18,2025-03-08,2025-03-18,1062,69.42
PO006599,SUP0041,PROD00199,WH009,2024-04-04,2024-04-26,2024-04-26,1995,33.24
PO006600,SUP0004,PROD00094,WH008,2024-01-24,2024-02-15,2024-02-26,4275,35.53
PO006601,SUP0058,PROD00292,WH009,2025-09-19,2025-10-04,2025-10-08,1284,45.48
PO006602,SUP0074,PROD00088,WH005,2025-10-24,2025-11-01,2025-11-07,701,23.98
PO006603,SUP0014,PROD00246,WH004,2024-02-19,2024-03-02,2024-03-14,30,63.51
PO006604,SUP0073,PROD00019,WH009,2025-05-16,2025-06-03,2025-06-06,3057,59.39
PO006605,SUP0005,PROD00209,WH009,2025-12-18,2026-01-08,2026-01-11,2146,8.58
PO006606,SUP0027,PROD00218,WH009,2025-05-12,2025-06-07,2025-06-20,1022,10.08
PO006607,SUP0021,PROD00102,WH009,2024-11-30,2024-12-18,2024-12-29,3243,29.39
PO006608,SUP0053,PROD00024,WH007,2024-03-19,2024-04-06,2024-04-13,3899,78.14
PO006609,SUP0045,PROD00289,WH006,2025-08-04,2025-08-24,2025-09-01,3687,5.91
PO006610,SUP0042,PROD00149,WH002,2024-01-27,2024-02-26,2024-03-01,34,61.5
PO006611,SUP0062,PROD00067,WH006,2024-09-27,2024-10-12,2024-10-23,107,69.41
PO006612,SUP0023,PROD00169,WH012,2025-07-15,2025-07-29,2025-07-27,4377,74.46
PO006613,SUP0071,PROD00034,WH001,2024-09-03,2024-09-28,2024-10-11,4438,70.07
PO006614,SUP0068,PROD00230,WH003,2025-08-13,2025-08-28,2025-09-04,1740,75.35
PO006615,SUP0065,PROD00150,WH006,2025-01-21,2025-02-05,2025-02-17,3881,10.98
PO006616,SUP0006,PROD00270,WH001,2025-12-02,2025-12-27,2025-12-28,1262,38.89
PO006617,SUP0003,PROD00147,WH002,2025-07-12,2025-07-26,2025-07-26,3039,9.58
PO006618,SUP0039,PROD00297,WH004,2024-12-26,2025-01-01,2025-01-12,967,74.87
PO006619,SUP0002,PROD00268,WH011,2025-05-02,2025-05-19,2025-05-28,983,53.56
PO006620,SUP0012,PROD00176,WH011,2024-12-17,2025-01-04,2025-01-04,3014,41.82
PO006621,SUP0056,PROD00046,WH004,2025-12-01,2025-12-26,2026-01-04,2340,34.33
PO006622,SUP0057,PROD00183,WH001,2024-09-12,2024-09-17,2024-09-22,354,63.42
PO006623,SUP0043,PROD00283,WH005,2024-08-09,2024-08-15,2024-08-21,287,65.04
PO006624,SUP0076,PROD00071,WH003,2024-01-01,2024-01-26,2024-02-09,3922,26.66
PO006625,SUP0074,PROD00020,WH011,2025-06-29,2025-07-04,2025-07-13,3159,32.87
PO006626,SUP0080,PROD00124,WH006,2025-03-21,2025-04-04,2025-04-10,3590,5.92
PO006627,SUP0065,PROD00021,WH011,2024-03-19,2024-04-13,2024-04-21,1855,18.39
PO006628,SUP0028,PROD00288,WH004,2024-08-23,2024-09-22,2024-10-01,3315,40.65
PO006629,SUP0018,PROD00085,WH005,2024-11-29,2024-12-13,2024-12-25,2982,14.35
PO006630,SUP0013,PROD00249,WH001,2024-12-14,2024-12-29,2025-01-11,4302,67.92
PO006631,SUP0031,PROD00179,WH002,2024-04-07,2024-05-05,2024-05-09,2441,74.47
PO006632,SUP0034,PROD00140,WH011,2024-03-22,2024-04-16,2024-04-18,3343,66.07
PO006633,SUP0078,PROD00019,WH001,2025-05-16,2025-06-02,2025-06-06,295,36.06
PO006634,SUP0028,PROD00281,WH001,2025-04-21,2025-05-04,2025-05-12,2248,54.04
PO006635,SUP0070,PROD00214,WH008,2025-12-04,2025-12-31,2026-01-14,1367,18.01
PO006636,SUP0039,PROD00006,WH011,2025-07-03,2025-07-18,2025-07-18,4723,64.23
PO006637,SUP0057,PROD00027,WH010,2024-01-14,2024-01-31,2024-01-31,4757,35.9
PO006638,SUP0027,PROD00038,WH008,2025-01-26,2025-02-16,2025-02-27,123,76.94
PO006639,SUP0015,PROD00204,WH007,2024-12-12,2025-01-04,2025-01-17,4378,11.53
PO006640,SUP0029,PROD00010,WH004,2024-11-05,2024-11-27,2024-11-27,4479,8.58
PO006641,SUP0078,PROD00056,WH011,2025-01-20,2025-02-03,2025-02-12,1489,35.04
PO006642,SUP0047,PROD00028,WH002,2024-07-27,2024-08-18,2024-08-18,3131,60.12
PO006643,SUP0034,PROD00210,WH007,2024-12-22,2025-01-04,2025-01-11,1267,48.37
PO006644,SUP0030,PROD00058,WH003,2025-08-23,2025-09-08,2025-09-19,2870,64.5
PO006645,SUP0014,PROD00066,WH008,2025-07-21,2025-08-02,2025-08-12,3306,52.77
PO006646,SUP0058,PROD00203,WH003,2024-04-03,2024-04-26,2024-05-09,1335,63.05
PO006647,SUP0046,PROD00256,WH012,2024-04-02,2024-05-02,2024-05-17,4797,40.36
PO006648,SUP0036,PROD00187,WH001,2024-12-05,2024-12-19,2024-12-31,4559,11.7
PO006649,SUP0065,PROD00232,WH002,2025-08-19,2025-08-25,2025-09-09,3829,9.15
PO006650,SUP0012,PROD00173,WH008,2025-03-20,2025-04-01,2025-04-05,780,76.2
PO006651,SUP0036,PROD00089,WH007,2024-01-22,2024-02-09,2024-02-07,685,38.62
PO006652,SUP0058,PROD00045,WH007,2024-10-17,2024-10-30,2024-11-04,2737,79.76
PO006653,SUP0034,PROD00054,WH006,2025-04-29,2025-05-05,2025-05-10,1528,68.37
PO006654,SUP0037,PROD00177,WH011,2024-11-01,2024-11-19,2024-11-24,4107,33.1
PO006655,SUP0077,PROD00213,WH012,2025-09-25,2025-10-23,2025-10-24,4892,10.16
PO006656,SUP0033,PROD00045,WH011,2024-05-07,2024-05-21,2024-05-29,4706,70.07
PO006657,SUP0029,PROD00238,WH009,2025-09-16,2025-10-16,2025-10-16,374,15.66
PO006658,SUP0063,PROD00220,WH003,2024-09-29,2024-10-12,2024-10-25,181,35.9
PO006659,SUP0071,PROD00099,WH008,2025-03-17,2025-04-10,2025-04-13,2029,72.62
PO006660,SUP0042,PROD00085,WH005,2025-05-17,2025-06-10,2025-06-19,1432,11.0
PO006661,SUP0001,PROD00249,WH005,2024-05-09,2024-05-29,2024-06-08,1001,62.15
PO006662,SUP0034,PROD00139,WH001,2024-05-11,2024-05-25,2024-06-04,1405,15.09
PO006663,SUP0025,PROD00181,WH004,2025-08-19,2025-09-06,2025-09-06,2323,25.06
PO006664,SUP0046,PROD00175,WH007,2025-04-26,2025-05-05,2025-05-12,717,2.73
PO006665,SUP0019,PROD00221,WH012,2025-01-24,2025-02-15,2025-02-18,1258,61.5
PO006666,SUP0069,PROD00131,WH002,2025-08-15,2025-08-22,2025-08-25,2959,26.49
PO006667,SUP0002,PROD00295,WH011,2024-11-20,2024-12-06,2024-12-05,2890,6.44
PO006668,SUP0047,PROD00073,WH008,2024-03-09,2024-03-22,2024-03-23,2789,35.69
PO006669,SUP0052,PROD00278,WH009,2025-10-21,2025-10-26,2025-11-03,515,4.86
PO006670,SUP0068,PROD00089,WH012,2025-03-23,2025-04-13,2025-04-18,118,61.6
PO006671,SUP0061,PROD00037,WH003,2025-06-11,2025-06-30,2025-07-02,3215,70.07
PO006672,SUP0040,PROD00017,WH012,2025-09-08,2025-09-19,2025-09-22,1520,5.92
PO006673,SUP0063,PROD00272,WH002,2024-06-13,2024-07-09,2024-07-12,2043,77.26
PO006674,SUP0061,PROD00082,WH008,2025-05-02,2025-05-11,2025-05-21,2037,75.79
PO006675,SUP0053,PROD00065,WH008,2025-12-13,2025-12-25,2025-12-26,3673,49.19
PO006676,SUP0057,PROD00150,WH007,2025-12-09,2026-01-06,2026-01-16,2760,24.25
PO006677,SUP0016,PROD00298,WH011,2025-03-01,2025-03-22,2025-04-04,2409,57.66
PO006678,SUP0069,PROD00229,WH011,2025-11-27,2025-12-26,2026-01-04,3760,79.58
PO006679,SUP0075,PROD00078,WH010,2024-09-21,2024-10-20,2024-10-26,2381,67.11
PO006680,SUP0010,PROD00104,WH007,2025-09-03,2025-09-16,2025-09-19,4015,76.2
PO006681,SUP0021,PROD00207,WH007,2024-12-07,2024-12-23,2025-01-04,4143,36.06
PO006682,SUP0043,PROD00118,WH007,2025-12-26,2026-01-08,2026-01-05,3472,74.75
PO006683,SUP0027,PROD00096,WH001,2024-10-04,2024-10-23,2024-11-05,1577,6.01
PO006684,SUP0016,PROD00106,WH002,2025-11-04,2025-11-11,2025-11-20,3972,57.66
PO006685,SUP0044,PROD00125,WH005,2025-03-14,2025-04-02,2025-03-30,347,69.03
PO006686,SUP0069,PROD00114,WH004,2024-06-05,2024-06-16,2024-06-30,1645,35.64
PO006687,SUP0013,PROD00263,WH001,2025-02-25,2025-03-05,2025-03-12,873,55.28
PO006688,SUP0036,PROD00277,WH001,2024-09-07,2024-09-24,2024-10-03,1300,15.09
PO006689,SUP0018,PROD00276,WH001,2025-08-31,2025-09-12,2025-09-22,986,6.44
PO006690,SUP0065,PROD00271,WH012,2025-06-13,2025-07-07,2025-07-11,3003,43.66
PO006691,SUP0015,PROD00182,WH005,2024-11-22,2024-12-03,2024-12-02,1984,6.01
PO006692,SUP0070,PROD00049,WH006,2024-04-06,2024-04-29,2024-05-11,3980,48.37
PO006693,SUP0012,PROD00163,WH010,2025-05-27,2025-06-08,2025-06-13,701,2.73
PO006694,SUP0055,PROD00007,WH009,2024-08-03,2024-08-08,2024-08-17,3452,11.94
PO006695,SUP0049,PROD00181,WH001,2024-05-11,2024-05-21,2024-05-25,2383,18.88
PO006696,SUP0019,PROD00211,WH011,2024-09-16,2024-10-03,2024-10-01,1440,13.89
PO006697,SUP0040,PROD00254,WH009,2024-05-04,2024-06-03,2024-06-04,4967,69.42
PO006698,SUP0044,PROD00054,WH011,2024-03-22,2024-03-31,2024-04-01,4517,49.79
PO006699,SUP0055,PROD00051,WH004,2024-10-09,2024-11-05,2024-11-06,2773,70.77
PO006700,SUP0017,PROD00034,WH001,2025-11-13,2025-11-19,2025-11-29,4346,35.9
PO006701,SUP0010,PROD00166,WH008,2024-02-28,2024-03-13,2024-03-11,4777,72.91
PO006702,SUP0051,PROD00070,WH012,2025-06-27,2025-07-17,2025-07-14,4298,15.09
PO006703,SUP0073,PROD00245,WH011,2024-06-09,2024-06-16,2024-06-14,2908,41.57
PO006704,SUP0068,PROD00203,WH007,2024-10-10,2024-10-20,2024-10-30,3075,39.14
PO006705,SUP0028,PROD00215,WH009,2024-04-15,2024-04-21,2024-05-05,771,57.66
PO006706,SUP0072,PROD00084,WH002,2024-04-14,2024-05-13,2024-05-22,2393,47.27
PO006707,SUP0029,PROD00242,WH004,2025-03-14,2025-03-20,2025-03-31,451,45.48
PO006708,SUP0011,PROD00144,WH004,2024-08-15,2024-09-05,2024-09-16,4749,36.56
PO006709,SUP0080,PROD00006,WH010,2025-11-30,2025-12-05,2025-12-08,1280,60.46
PO006710,SUP0044,PROD00201,WH003,2025-08-04,2025-08-09,2025-08-07,3268,9.58
PO006711,SUP0062,PROD00004,WH011,2024-11-13,2024-12-13,2024-12-11,1462,41.14
PO006712,SUP0064,PROD00147,WH009,2025-04-08,2025-05-03,2025-05-09,2683,5.55
PO006713,SUP0080,PROD00268,WH012,2025-08-21,2025-09-15,2025-09-26,4386,31.56
PO006714,SUP0009,PROD00119,WH003,2025-04-16,2025-05-07,2025-05-09,3793,43.85
PO006715,SUP0016,PROD00170,WH003,2024-02-25,2024-03-08,2024-03-22,1260,75.81
PO006716,SUP0023,PROD00070,WH010,2025-09-16,2025-10-10,2025-10-13,3725,25.57
PO006717,SUP0042,PROD00132,WH001,2024-01-13,2024-02-08,2024-02-10,928,43.98
PO006718,SUP0032,PROD00282,WH011,2025-03-15,2025-03-29,2025-04-13,2432,58.26
PO006719,SUP0038,PROD00121,WH011,2024-01-18,2024-02-07,2024-02-15,708,27.72
PO006720,SUP0052,PROD00160,WH006,2025-11-24,2025-12-15,2025-12-29,4926,23.98
PO006721,SUP0070,PROD00027,WH001,2024-04-22,2024-05-05,2024-05-16,3905,20.71
PO006722,SUP0023,PROD00139,WH007,2024-08-16,2024-09-10,2024-09-25,1785,47.27
PO006723,SUP0077,PROD00268,WH004,2024-06-19,2024-07-06,2024-07-16,3926,63.45
PO006724,SUP0047,PROD00009,WH005,2024-10-21,2024-11-06,2024-11-14,2764,59.39
PO006725,SUP0070,PROD00253,WH006,2024-07-07,2024-07-29,2024-08-02,326,35.97
PO006726,SUP0060,PROD00017,WH010,2025-03-01,2025-03-06,2025-03-18,4770,10.07
PO006727,SUP0015,PROD00228,WH003,2024-03-19,2024-03-25,2024-03-28,788,67.92
